order_id,customer_id,customer_name,product_id,product_name,category,amount,city,order_date
17126,1057,Hannah Neal,500,iPhone 14,Electronics,3474.13,Lake Michael,2023-12-16
17127,1043,Lisa Lee,501,Dell Laptop,Electronics,2108.14,Tamarashire,2023-05-10
17128,1834,Andrea Chang,503,Nike Shoes,Fashion,3331.61,Jordanshire,2023-07-09
17129,1261,Anthony Proctor,504,Titan Watch,Fashion,934.65,Hollyhaven,2023-03-02
17130,1419,Jennifer Wheeler,500,iPhone 14,Electronics,2609.95,New Tiffany,2023-03-07
17131,1569,Leah Torres,503,Nike Shoes,Fashion,3410.0,Charlesshire,2023-05-23
17132,1223,Matthew Vang,503,Nike Shoes,Fashion,921.83,South Jenniferchester,2023-04-06
17133,1007,Ashley Coleman,504,Titan Watch,Fashion,2968.31,Codystad,2023-01-07
17134,1694,Danny Howard,501,Dell Laptop,Electronics,4151.51,Port Candaceside,2023-05-28
17135,1125,Mary Carey,503,Nike Shoes,Fashion,4305.37,Lake William,2023-01-29
17136,1528,Linda Young,502,Sony Headphones,Accessories,2713.84,East Randallstad,2023-08-25
17137,1948,Nathaniel Williams,503,Nike Shoes,Fashion,587.6,Lake Johnborough,2023-06-05
17138,1465,Shelby Rivera,503,Nike Shoes,Fashion,2793.43,Randyberg,2023-07-23
17139,1843,Lawrence Cunningham,500,iPhone 14,Electronics,2846.11,Matthewland,2023-02-28
17140,1397,Melissa Jacobs,504,Titan Watch,Fashion,4582.0,Dennismouth,2023-11-24
17141,1984,Amanda Castillo,503,Nike Shoes,Fashion,240.48,Lake Sarahside,2023-11-06
17142,1140,Nicholas Williams,504,Titan Watch,Fashion,4959.27,North Rickybury,2023-08-31
17143,1101,Jennifer Murphy,503,Nike Shoes,Fashion,4931.93,West Toddmouth,2023-06-11
17144,1273,Tom Scott,500,iPhone 14,Electronics,3080.35,West Donnashire,2023-06-22
17145,1308,Linda Lopez,500,iPhone 14,Electronics,2363.31,Lake Christopher,2023-04-06
17146,1633,Sean Turner,504,Titan Watch,Fashion,4849.37,Ashleyberg,2023-12-08
17147,1259,Michael Brown,503,Nike Shoes,Fashion,1210.13,Port Andrew,2023-04-13
17148,1775,Bradley Ward,502,Sony Headphones,Accessories,4775.08,Myersshire,2023-11-23
17149,1848,James Nelson,502,Sony Headphones,Accessories,1071.36,Andrewhaven,2023-07-22
17150,1685,Mrs. Danielle Wong,501,Dell Laptop,Electronics,1287.23,Jeffreybury,2023-08-31
17151,1748,Angela Jacobs,502,Sony Headphones,Accessories,3526.97,Munozside,2023-11-25
17152,1059,Kristen Eaton,504,Titan Watch,Fashion,3506.74,Lake Michaelhaven,2023-10-17
17153,1502,Desiree Green,501,Dell Laptop,Electronics,4141.43,New Shawnaside,2023-06-09
17154,1676,Melissa Aguirre,502,Sony Headphones,Accessories,2657.1,Hoffmanburgh,2023-06-04
17155,1863,Victoria Evans,502,Sony Headphones,Accessories,996.05,Prestonberg,2023-04-10
17156,1439,Vicki Whitney,504,Titan Watch,Fashion,4086.29,Port Ericburgh,2023-03-13
17157,1599,Christopher Herrera,501,Dell Laptop,Electronics,1901.08,Veronicaland,2023-05-09
17158,1212,Michael Morales,501,Dell Laptop,Electronics,2160.28,Lake Andrewside,2023-05-18
17159,1561,Robert Skinner,502,Sony Headphones,Accessories,2024.79,Phillipland,2023-10-09
17160,1752,Deborah Forbes,500,iPhone 14,Electronics,1725.07,North Jennifer,2023-03-31
17161,1788,Gloria Thompson,504,Titan Watch,Fashion,3504.18,Humphreytown,2023-02-06
17162,1586,Shannon Charles,504,Titan Watch,Fashion,2460.36,South Donna,2023-10-08
17163,1502,Desiree Green,504,Titan Watch,Fashion,2178.23,New Shawnaside,2023-03-17
17164,1430,Victoria Clark,504,Titan Watch,Fashion,3705.67,Biancaborough,2023-01-15
17165,1810,Joshua Johnson,503,Nike Shoes,Fashion,308.27,Pattersonburgh,2023-10-29
17166,1022,Alan Stone,504,Titan Watch,Fashion,3453.32,Lucasstad,2023-09-07
17167,1467,Yesenia White,503,Nike Shoes,Fashion,1202.35,Aprilside,2023-05-07
17168,1154,David Walker,504,Titan Watch,Fashion,2762.55,Heatherland,2023-08-31
17169,1265,William Williams,502,Sony Headphones,Accessories,3003.15,South Jason,2023-11-18
17170,1796,Sandra Carpenter,504,Titan Watch,Fashion,586.99,Jacquelinestad,2023-01-23
17171,1493,Chelsea Franklin,501,Dell Laptop,Electronics,4813.71,New James,2023-06-15
17172,1903,Jennifer Knapp,503,Nike Shoes,Fashion,2774.31,Halefurt,2023-08-20
17173,1141,Amy Heath,500,iPhone 14,Electronics,2274.95,Ravenbury,2023-07-23
17174,1617,Shannon Buck,501,Dell Laptop,Electronics,4799.96,North Danabury,2023-07-14
17175,1997,Steven Allen,500,iPhone 14,Electronics,3845.53,West Amberfurt,2023-11-08
17176,1641,Tracy Clark,504,Titan Watch,Fashion,4483.51,Port Meghan,2023-10-16
17177,1809,Edward Hunt,500,iPhone 14,Electronics,3329.19,Lake Brianside,2023-03-26
17178,1866,David Hanson,500,iPhone 14,Electronics,185.18,East Rodney,2023-10-04
17179,1233,Justin Mays,501,Dell Laptop,Electronics,973.74,Elizabethview,2023-01-11
17180,1596,William Dickerson,504,Titan Watch,Fashion,3407.67,Port Lisa,2023-01-27
17181,1664,Melvin Watson,504,Titan Watch,Fashion,2359.26,Rogersport,2023-05-07
17182,1498,Wayne Porter,502,Sony Headphones,Accessories,3736.02,Robertshire,2023-05-23
17183,1614,David Johnson,500,iPhone 14,Electronics,629.68,South Annetteville,2023-12-20
17184,1345,Jay Stark,501,Dell Laptop,Electronics,3589.33,West James,2023-09-07
17185,1045,Robert Reese,503,Nike Shoes,Fashion,2057.27,Lawsonburgh,2023-12-24
17186,1639,Joshua Stevens,503,Nike Shoes,Fashion,3644.4,Tylerport,2023-06-18
17187,1340,Sarah Barnes,500,iPhone 14,Electronics,3431.25,North Amanda,2023-09-30
17188,1238,Ruth Thomas,502,Sony Headphones,Accessories,1828.84,Jesusfurt,2023-09-24
17189,1268,Brittany Lawson,504,Titan Watch,Fashion,3881.31,Port Anthonystad,2023-04-30
17190,1881,Sydney Robbins,504,Titan Watch,Fashion,3713.16,Wallerbury,2023-04-26
17191,1036,Perry Garcia,500,iPhone 14,Electronics,3817.11,Shahmouth,2023-08-21
17192,1706,Charles Watson,501,Dell Laptop,Electronics,3035.89,Cheyennetown,2023-02-20
17193,1662,Jennifer Vega MD,504,Titan Watch,Fashion,4981.82,Michaelmouth,2023-06-19
17194,1860,Michael Golden,502,Sony Headphones,Accessories,1909.45,Port Christie,2023-05-08
17195,1966,Laura Smith,503,Nike Shoes,Fashion,2521.25,East Justinmouth,2023-08-19
17196,1319,Mason Poole,501,Dell Laptop,Electronics,4454.34,Ambermouth,2023-06-21
17197,1255,Cameron Hahn,504,Titan Watch,Fashion,808.45,South Scott,2023-09-15
17198,1046,Mrs. Betty Mckenzie,500,iPhone 14,Electronics,4530.13,Lopezfort,2023-03-11
17199,1196,Mindy Warner,502,Sony Headphones,Accessories,256.82,Jonesview,2023-11-29
17200,1900,Cynthia Thomas,502,Sony Headphones,Accessories,1013.16,Lake Scott,2023-07-31
17201,1900,Cynthia Thomas,501,Dell Laptop,Electronics,328.02,Lake Scott,2023-09-27
17202,1864,William Gonzalez,504,Titan Watch,Fashion,3479.71,Jackhaven,2023-10-01
17203,1715,Aaron Adams,502,Sony Headphones,Accessories,2115.76,Pittmanberg,2023-11-29
17204,1900,Cynthia Thomas,500,iPhone 14,Electronics,3273.2,Lake Scott,2024-01-01
17205,1726,Mark Martin,502,Sony Headphones,Accessories,1778.36,West Benjaminberg,2023-06-29
17206,1894,Willie Brooks,502,Sony Headphones,Accessories,4542.2,New Derekburgh,2023-03-20
17207,1054,Dawn Mathis,504,Titan Watch,Fashion,1502.55,Stoneburgh,2023-11-24
17208,1245,Justin Smith,502,Sony Headphones,Accessories,4378.64,North Ryanchester,2023-10-28
17209,1017,Christian Anderson,500,iPhone 14,Electronics,4689.38,Kelseyport,2023-11-22
17210,1321,Kimberly Potter,503,Nike Shoes,Fashion,4818.02,Lake Ryan,2023-03-09
17211,1967,Andrew Hill,504,Titan Watch,Fashion,3376.15,Clinestad,2023-10-15
17212,1024,Randy Crawford,500,iPhone 14,Electronics,3481.14,East Paulchester,2023-10-25
17213,1008,Eugene Hamilton,503,Nike Shoes,Fashion,3506.18,Danielville,2023-03-28
17214,1263,Randy Lewis,501,Dell Laptop,Electronics,2261.05,Port Laurie,2023-10-23
17215,1365,Mr. Derek Howard,504,Titan Watch,Fashion,271.62,Lake Wesley,2023-11-14
17216,1046,Mrs. Betty Mckenzie,503,Nike Shoes,Fashion,1382.88,Lopezfort,2023-03-21
17217,1129,Jennifer Johnson,502,Sony Headphones,Accessories,2525.44,East Matthewport,2023-09-21
17218,1363,Amber Powell,504,Titan Watch,Fashion,3871.88,Erinview,2023-06-25
17219,1265,William Williams,501,Dell Laptop,Electronics,2175.02,South Jason,2023-01-14
17220,1859,Jessica Watts,504,Titan Watch,Fashion,2303.22,South Tiffany,2023-01-08
17221,1064,Christopher Hayes,500,iPhone 14,Electronics,549.53,North Veronica,2023-07-26
17222,1785,John Herrera,503,Nike Shoes,Fashion,3660.7,Tarafurt,2023-04-15
17223,1424,Stacey Copeland,502,Sony Headphones,Accessories,229.32,Lake Larryfurt,2023-12-06
17224,1917,Patricia Ramirez,502,Sony Headphones,Accessories,3395.76,New Jessicaborough,2023-09-28
17225,1029,Michael Lee,504,Titan Watch,Fashion,1975.35,West Michael,2023-04-13
17226,1473,Monica Banks,502,Sony Headphones,Accessories,1245.47,Port Beverlyfort,2023-02-19
17227,1023,David Gonzalez,504,Titan Watch,Fashion,998.71,North Ellen,2024-01-01
17228,1801,David Ward,501,Dell Laptop,Electronics,4888.09,Lake Zachary,2023-01-20
17229,1395,Wesley Mcguire,501,Dell Laptop,Electronics,1513.99,Pinedabury,2023-10-26
17230,1136,Andrea Kline,504,Titan Watch,Fashion,2115.02,Michaelport,2023-07-29
17231,1378,Mark Mora,502,Sony Headphones,Accessories,3000.86,Hamptonville,2023-10-03
17232,1685,Mrs. Danielle Wong,500,iPhone 14,Electronics,1925.81,Jeffreybury,2023-09-09
17233,1842,Elaine Kim,500,iPhone 14,Electronics,173.45,New Katherinemouth,2023-10-22
17234,1398,Michael Perez,500,iPhone 14,Electronics,2044.38,Mitchellburgh,2023-09-10
17235,1105,Derek Pittman,504,Titan Watch,Fashion,3048.42,Gonzalezmouth,2023-11-17
17236,1270,Douglas Hutchinson,504,Titan Watch,Fashion,2269.09,Joyhaven,2023-04-24
17237,1977,Andrea Hicks,504,Titan Watch,Fashion,1181.27,Millerhaven,2023-03-07
17238,1894,Willie Brooks,500,iPhone 14,Electronics,2471.94,New Derekburgh,2023-06-16
17239,1148,Brent Chen,500,iPhone 14,Electronics,3723.67,North Daniel,2023-09-04
17240,1112,Christopher Hernandez,502,Sony Headphones,Accessories,948.3,New Sara,2023-08-19
17241,1198,Diana Schwartz,503,Nike Shoes,Fashion,1525.41,East Stephaniemouth,2023-05-20
17242,1730,James Barnes,500,iPhone 14,Electronics,3998.82,Reneeshire,2023-11-11
17243,1399,Helen Smith,500,iPhone 14,Electronics,3909.81,West Laurenburgh,2023-01-20
17244,1792,Cynthia Johnson,504,Titan Watch,Fashion,3706.02,Lake Timothy,2023-08-07
17245,1105,Derek Pittman,504,Titan Watch,Fashion,4956.05,Gonzalezmouth,2023-02-07
17246,1162,Sarah Roberts,503,Nike Shoes,Fashion,171.53,Jessicafort,2023-11-08
17247,1079,Christopher White,501,Dell Laptop,Electronics,1081.87,Amandashire,2023-06-09
17248,1937,Roy Williamson,500,iPhone 14,Electronics,2581.99,South Cameron,2023-05-16
17249,1216,Joshua Smith,501,Dell Laptop,Electronics,3967.15,Teresashire,2023-08-19
17250,1009,Angela Everett,502,Sony Headphones,Accessories,196.61,Port Jeremyhaven,2023-08-19
17251,1109,Scott Frank,504,Titan Watch,Fashion,2817.8,Caitlinport,2023-03-28
17252,1725,Jeanette Medina,502,Sony Headphones,Accessories,2282.45,West Elizabeth,2023-06-03
17253,1055,Kelly Ortiz,503,Nike Shoes,Fashion,1280.68,South Andrewview,2023-08-17
17254,1208,David Sampson MD,502,Sony Headphones,Accessories,4137.61,East Nicholas,2023-12-08
17255,1828,Kevin Boone,500,iPhone 14,Electronics,1844.43,North Frank,2023-04-30
17256,1878,Michael Spencer,503,Nike Shoes,Fashion,3186.97,Sarahton,2023-06-15
17257,1528,Linda Young,501,Dell Laptop,Electronics,2693.64,East Randallstad,2023-12-14
17258,1484,Eric Gonzales,503,Nike Shoes,Fashion,4157.36,Hudsonview,2023-03-22
17259,1389,Mr. Justin Moore,500,iPhone 14,Electronics,4121.89,West Clifford,2023-02-07
17260,1902,Curtis Pineda,503,Nike Shoes,Fashion,277.28,Davidfort,2023-12-22
17261,1215,Susan Perry,500,iPhone 14,Electronics,2809.87,East Kathrynchester,2023-01-22
17262,1241,Christopher Garcia,501,Dell Laptop,Electronics,1983.16,East Beverly,2023-03-31
17263,1859,Jessica Watts,502,Sony Headphones,Accessories,837.17,South Tiffany,2023-12-16
17264,1790,James Owen,504,Titan Watch,Fashion,1442.76,South Katherineville,2023-10-22
17265,1248,Regina Wallace,502,Sony Headphones,Accessories,2266.59,Roberttown,2023-02-27
17266,1742,Keith Johnson,504,Titan Watch,Fashion,1726.08,New Jonathanfurt,2023-11-06
17267,1503,James Quinn,500,iPhone 14,Electronics,620.13,New Nicole,2023-01-30
17268,1161,Madeline Acosta,502,Sony Headphones,Accessories,322.59,Mooreberg,2023-10-30
17269,1630,Michelle Johnston,501,Dell Laptop,Electronics,4865.85,West Traci,2023-03-17
17270,1611,Joseph Calhoun,503,Nike Shoes,Fashion,1218.57,Michaelville,2023-06-17
17271,1750,Donna Jones,504,Titan Watch,Fashion,4227.17,East Denise,2023-12-07
17272,1348,John Hendricks,501,Dell Laptop,Electronics,944.88,Hunterborough,2023-12-28
17273,1317,Adam Moody,501,Dell Laptop,Electronics,2827.61,Miguelton,2024-01-01
17274,1050,Jesse Jacobs,501,Dell Laptop,Electronics,3253.59,Daltonburgh,2023-12-01
17275,1623,Sarah Farmer,503,Nike Shoes,Fashion,4056.46,East Normafort,2023-08-02
17276,1658,Lisa Campbell,501,Dell Laptop,Electronics,2313.29,West Jaclynmouth,2023-02-21
17277,1623,Sarah Farmer,504,Titan Watch,Fashion,1287.37,East Normafort,2023-03-26
17278,1838,Gerald Jones,503,Nike Shoes,Fashion,807.2,Hunterhaven,2023-11-15
17279,1008,Eugene Hamilton,501,Dell Laptop,Electronics,1691.93,Danielville,2023-04-25
17280,1407,Deborah Cameron,503,Nike Shoes,Fashion,679.65,Schwartzside,2023-05-04
17281,1329,Steve Mann,502,Sony Headphones,Accessories,1000.86,New Debraborough,2023-05-30
17282,1746,Paul Armstrong,501,Dell Laptop,Electronics,4135.26,North Ricky,2023-03-01
17283,1999,James Montes,503,Nike Shoes,Fashion,3810.77,Richardmouth,2023-07-10
17284,1943,Christina Golden,502,Sony Headphones,Accessories,4792.2,Josephmouth,2023-03-05
17285,1650,Michelle Campos,503,Nike Shoes,Fashion,1885.49,Foxfurt,2023-04-22
17286,1203,Taylor Brown,503,Nike Shoes,Fashion,2966.09,Stoutbury,2023-10-20
17287,1363,Amber Powell,502,Sony Headphones,Accessories,1466.39,Erinview,2023-06-10
17288,1566,Damon Morgan,503,Nike Shoes,Fashion,4802.76,Sandovalberg,2023-11-13
17289,1879,Steven Whitney,504,Titan Watch,Fashion,4784.31,Austinstad,2023-01-03
17290,1129,Jennifer Johnson,502,Sony Headphones,Accessories,4501.45,East Matthewport,2023-03-23
17291,1355,Aaron Payne,504,Titan Watch,Fashion,3928.48,Lake Emilymouth,2023-07-02
17292,1387,Scott Lowery,504,Titan Watch,Fashion,2458.49,North Laurentown,2023-10-14
17293,1549,Chelsea Mccullough,501,Dell Laptop,Electronics,4918.14,West Michaelchester,2023-04-20
17294,1717,Amy Stuart,503,Nike Shoes,Fashion,3466.04,New Juliefurt,2023-09-29
17295,1153,Jim Velazquez,500,iPhone 14,Electronics,3602.3,North Brenda,2023-04-22
17296,1736,Jeanette Bates,503,Nike Shoes,Fashion,111.75,North Amanda,2023-10-27
17297,1812,Emily Edwards,503,Nike Shoes,Fashion,1658.04,Port Tammy,2023-06-25
17298,1659,Karen Lopez,500,iPhone 14,Electronics,1466.5,Heatherhaven,2023-12-30
17299,1225,Daniel Walters,504,Titan Watch,Fashion,4067.96,Joshuamouth,2023-08-26
17300,1171,Mario Anderson,502,Sony Headphones,Accessories,4055.73,Lake Heather,2023-02-13
17301,1190,Barbara Johnson,500,iPhone 14,Electronics,2430.98,Amyfort,2023-06-22
17302,1816,Justin Burke,504,Titan Watch,Fashion,4090.39,Alexanderberg,2023-09-11
17303,1417,Colin Lee,501,Dell Laptop,Electronics,1146.12,Lake Karen,2023-02-09
17304,1827,Tina Wheeler,503,Nike Shoes,Fashion,4576.03,Youngton,2023-12-06
17305,1258,Cynthia Turner,503,Nike Shoes,Fashion,897.93,Jeffersonhaven,2023-01-12
17306,1521,William Goodwin,503,Nike Shoes,Fashion,1660.05,Avilaside,2023-02-02
17307,1376,Kimberly Murillo,501,Dell Laptop,Electronics,4695.82,Ambershire,2023-09-02
17308,1167,Kristen Williams,503,Nike Shoes,Fashion,4020.88,Williamchester,2023-02-09
17309,1963,Jacob Brown,501,Dell Laptop,Electronics,118.0,Roberttown,2023-03-20
17310,1401,Kathy Taylor,500,iPhone 14,Electronics,3754.09,North Amyborough,2023-12-22
17311,1086,Eric Randolph,500,iPhone 14,Electronics,2461.22,Jeremyborough,2023-02-09
17312,1789,Angela Morris,503,Nike Shoes,Fashion,3012.07,Hannahside,2023-06-12
17313,1421,Matthew Dunlap,503,Nike Shoes,Fashion,4260.74,Mitchellview,2023-01-01
17314,1429,Ruth Robinson,503,Nike Shoes,Fashion,167.29,Lake Jerryville,2023-12-18
17315,1782,Wanda Compton,500,iPhone 14,Electronics,2010.04,Katherinechester,2023-02-25
17316,1160,Jonathan Hoover,501,Dell Laptop,Electronics,2633.21,Port Shannonhaven,2023-10-12
17317,1586,Shannon Charles,501,Dell Laptop,Electronics,2494.55,South Donna,2023-10-13
17318,1046,Mrs. Betty Mckenzie,500,iPhone 14,Electronics,1340.98,Lopezfort,2023-10-27
17319,1531,Hannah Roberts,500,iPhone 14,Electronics,1152.67,Bellside,2023-09-05
17320,1642,Aaron Tran,500,iPhone 14,Electronics,1258.18,New Alicia,2023-08-16
17321,1017,Christian Anderson,500,iPhone 14,Electronics,4642.26,Kelseyport,2023-10-20
17322,1088,Suzanne Peterson,501,Dell Laptop,Electronics,1141.5,Hillville,2023-05-02
17323,1887,Michael Cruz,500,iPhone 14,Electronics,3716.9,New Maria,2023-04-04
17324,1635,Mark Gomez,504,Titan Watch,Fashion,2151.8,Port Mark,2023-03-22
17325,1418,Ronald Evans,501,Dell Laptop,Electronics,1903.28,South Josephfurt,2023-08-08
17326,1946,Amber Kelly MD,502,Sony Headphones,Accessories,1296.66,South Jonathonburgh,2023-03-22
17327,1257,William Johnson,500,iPhone 14,Electronics,3650.92,Rogersmouth,2023-04-30
17328,1630,Michelle Johnston,504,Titan Watch,Fashion,2536.74,West Traci,2023-12-28
17329,1823,Michael Bradley,500,iPhone 14,Electronics,2446.87,West Lauren,2023-07-29
17330,1383,Elizabeth Clark,500,iPhone 14,Electronics,1889.46,North Robertborough,2023-09-02
17331,1365,Mr. Derek Howard,500,iPhone 14,Electronics,1175.38,Lake Wesley,2023-03-31
17332,1143,Kristen Turner,503,Nike Shoes,Fashion,880.13,South Laura,2023-08-23
17333,1019,Deborah Ashley,504,Titan Watch,Fashion,4441.65,North Corey,2023-01-06
17334,1147,Cynthia Hayes,501,Dell Laptop,Electronics,2052.74,Susanberg,2023-08-22
17335,1499,Katherine Bradshaw,504,Titan Watch,Fashion,4949.83,Toddbury,2023-12-13
17336,1213,Gabrielle Allen,504,Titan Watch,Fashion,1398.0,Bradyfurt,2023-01-04
17337,1295,Brittany Jones,504,Titan Watch,Fashion,4800.7,Mortonchester,2023-04-05
17338,1542,Dr. Anne Cowan,504,Titan Watch,Fashion,4857.37,New Sarah,2023-07-21
17339,1169,Angela Zhang,501,Dell Laptop,Electronics,316.36,North Jesse,2023-08-03
17340,1129,Jennifer Johnson,503,Nike Shoes,Fashion,4260.49,East Matthewport,2023-05-19
17341,1913,Ryan Rivas,501,Dell Laptop,Electronics,3459.2,West Michael,2023-11-11
17342,1685,Mrs. Danielle Wong,500,iPhone 14,Electronics,960.39,Jeffreybury,2023-09-29
17343,1186,Carl Ballard,500,iPhone 14,Electronics,991.45,Nelsonview,2023-02-22
17344,1234,James Lopez,504,Titan Watch,Fashion,3178.56,Nguyenville,2023-04-08
17345,1190,Barbara Johnson,504,Titan Watch,Fashion,3192.58,Amyfort,2023-04-18
17346,1151,Andrea Juarez,501,Dell Laptop,Electronics,3606.03,North Rachel,2023-09-03
17347,1187,Kelsey Love,504,Titan Watch,Fashion,1304.19,Robertsbury,2023-07-28
17348,1416,Bryan Boyd,500,iPhone 14,Electronics,2691.32,Lake Kevin,2023-12-28
17349,1718,Michelle Adams,500,iPhone 14,Electronics,4085.67,Jonesville,2023-06-22
17350,1913,Ryan Rivas,504,Titan Watch,Fashion,2273.41,West Michael,2023-02-05
17351,1983,John Hoffman,501,Dell Laptop,Electronics,2393.03,Port Tonichester,2023-01-15
17352,1808,Jennifer Richardson,501,Dell Laptop,Electronics,3502.87,Lake Patriciaburgh,2023-10-07
17353,1419,Jennifer Wheeler,502,Sony Headphones,Accessories,4321.0,New Tiffany,2023-07-14
17354,1713,Kevin Vasquez,503,Nike Shoes,Fashion,2369.4,Port Traceymouth,2023-12-29
17355,1047,Gary Clark,502,Sony Headphones,Accessories,4384.86,Sethberg,2023-08-09
17356,1599,Christopher Herrera,500,iPhone 14,Electronics,3369.04,Veronicaland,2023-11-24
17357,1837,Michelle Carter,500,iPhone 14,Electronics,1630.53,North Michelleside,2023-07-11
17358,1373,Mrs. Laura Mccarthy,503,Nike Shoes,Fashion,2342.01,New Jason,2023-12-22
17359,1891,Robert Cunningham,504,Titan Watch,Fashion,717.83,Matthewberg,2023-06-20
17360,1776,Dr. Kevin White,500,iPhone 14,Electronics,1299.48,Medinaview,2023-04-23
17361,1718,Michelle Adams,503,Nike Shoes,Fashion,1963.36,Jonesville,2023-05-21
17362,1290,Anthony Friedman,504,Titan Watch,Fashion,3603.62,East Marcoview,2023-09-26
17363,1297,Matthew Santana,500,iPhone 14,Electronics,3515.79,Lake Misty,2023-08-26
17364,1416,Bryan Boyd,500,iPhone 14,Electronics,997.52,Lake Kevin,2023-06-29
17365,1730,James Barnes,501,Dell Laptop,Electronics,4994.77,Reneeshire,2023-12-04
17366,1842,Elaine Kim,500,iPhone 14,Electronics,1427.79,New Katherinemouth,2023-07-24
17367,1776,Dr. Kevin White,500,iPhone 14,Electronics,3514.55,Medinaview,2023-09-09
17368,1877,Ashley Gray,504,Titan Watch,Fashion,151.56,Port Annastad,2023-09-11
17369,1295,Brittany Jones,502,Sony Headphones,Accessories,1536.29,Mortonchester,2023-12-28
17370,1366,Samantha Orr,501,Dell Laptop,Electronics,2784.98,South Georgemouth,2023-07-14
17371,1809,Edward Hunt,502,Sony Headphones,Accessories,1144.78,Lake Brianside,2023-09-21
17372,1522,Julie Roth,504,Titan Watch,Fashion,793.16,East Jennifer,2023-06-22
17373,1252,Michelle Lewis,501,Dell Laptop,Electronics,4224.2,Lake Jessica,2023-10-14
17374,1178,Norma Valdez,501,Dell Laptop,Electronics,879.29,Ashleymouth,2023-08-29
17375,1411,Tamara Cox,504,Titan Watch,Fashion,2448.92,Lake Daniel,2023-08-22
17376,1312,Joseph Collins,501,Dell Laptop,Electronics,1102.73,North David,2023-05-31
17377,1664,Melvin Watson,504,Titan Watch,Fashion,4646.52,Rogersport,2023-08-13
17378,1199,James Webb,504,Titan Watch,Fashion,3328.91,East Aaron,2023-01-17
17379,1971,Victoria Martinez,502,Sony Headphones,Accessories,1066.97,New Chelsea,2023-07-07
17380,1831,David Matthews,501,Dell Laptop,Electronics,247.63,Port Jeffrey,2023-08-11
17381,1788,Gloria Thompson,504,Titan Watch,Fashion,2201.55,Humphreytown,2023-09-21
17382,1280,Julie Cole,500,iPhone 14,Electronics,3504.63,East Dustinburgh,2023-09-21
17383,1780,John Patton,501,Dell Laptop,Electronics,4283.68,New Jacqueline,2023-01-21
17384,1420,Terry Little,503,Nike Shoes,Fashion,865.95,Burnettberg,2023-11-18
17385,1669,William Sparks,503,Nike Shoes,Fashion,4684.87,Jonestown,2023-03-02
17386,1059,Kristen Eaton,502,Sony Headphones,Accessories,3571.85,Lake Michaelhaven,2023-03-14
17387,1416,Bryan Boyd,501,Dell Laptop,Electronics,2610.16,Lake Kevin,2023-03-26
17388,1056,Robert Stout,504,Titan Watch,Fashion,2980.94,Port Paula,2023-03-27
17389,1237,John Keith,501,Dell Laptop,Electronics,496.94,New Martha,2023-11-01
17390,1082,Marie Smith,502,Sony Headphones,Accessories,341.52,East Carmen,2023-08-02
17391,1713,Kevin Vasquez,500,iPhone 14,Electronics,1665.89,Port Traceymouth,2023-09-30
17392,1982,Angel Evans,501,Dell Laptop,Electronics,225.32,Port Nicolebury,2023-12-08
17393,1263,Randy Lewis,502,Sony Headphones,Accessories,3272.11,Port Laurie,2023-11-18
17394,1709,Julia Gray,504,Titan Watch,Fashion,807.63,Kimstad,2023-03-03
17395,1245,Justin Smith,501,Dell Laptop,Electronics,2908.91,North Ryanchester,2023-04-06
17396,1552,Brandon Hunter,503,Nike Shoes,Fashion,993.7,Sarahchester,2023-05-07
17397,1504,Kathy Kramer MD,503,Nike Shoes,Fashion,3543.91,West Danielshire,2023-05-31
17398,1425,Sarah Johnson,502,Sony Headphones,Accessories,3146.49,Alanside,2023-08-17
17399,1570,Keith Wilson,502,Sony Headphones,Accessories,2161.74,Travismouth,2023-05-01
17400,1444,Sarah Flores DDS,503,Nike Shoes,Fashion,4202.51,South Sylvia,2023-06-06
17401,1241,Christopher Garcia,500,iPhone 14,Electronics,4355.91,East Beverly,2023-11-26
17402,1302,Glenn Olson,500,iPhone 14,Electronics,981.5,West Williammouth,2023-10-26
17403,1600,Evan Jennings,502,Sony Headphones,Accessories,4592.26,West Jessica,2023-08-26
17404,1622,Devon Anderson,503,Nike Shoes,Fashion,4041.52,West Jackie,2023-05-21
17405,1610,John Harper,502,Sony Headphones,Accessories,4810.21,Brittneyville,2023-02-03
17406,1883,Andrew Ward,502,Sony Headphones,Accessories,4538.91,Kellyberg,2023-10-16
17407,1265,William Williams,501,Dell Laptop,Electronics,4462.2,South Jason,2023-07-17
17408,1499,Katherine Bradshaw,501,Dell Laptop,Electronics,2811.37,Toddbury,2023-10-28
17409,1018,Dr. Laurie Reese,500,iPhone 14,Electronics,435.78,South Brian,2023-12-18
17410,1877,Ashley Gray,504,Titan Watch,Fashion,459.77,Port Annastad,2023-12-08
17411,1831,David Matthews,502,Sony Headphones,Accessories,103.33,Port Jeffrey,2023-01-25
17412,1750,Donna Jones,501,Dell Laptop,Electronics,1764.0,East Denise,2023-02-17
17413,1508,Elizabeth Miller,502,Sony Headphones,Accessories,1437.31,Brandyfurt,2023-04-06
17414,1150,Jamie Weaver,501,Dell Laptop,Electronics,1974.68,South Lisamouth,2023-09-21
17415,1552,Brandon Hunter,501,Dell Laptop,Electronics,3819.49,Sarahchester,2023-05-29
17416,1567,Meghan Campos,503,Nike Shoes,Fashion,4885.52,Theresastad,2023-01-28
17417,1534,Maurice Joseph,504,Titan Watch,Fashion,3528.92,Scottview,2023-09-30
